"speaker1","",00:00:00.000,0.0,00:00:02.480,2.48,00:00:02.480,2.48,"машинист поезда №4007"
"speaker1","",00:00:02.480,2.48,00:00:05.000,5.0,00:00:02.520,2.52,"на 4 пути станции полевая"
"speaker1","",00:00:05.000,5.0,00:00:05.670,5.67,00:00:00.670,0.67,"0"
"speaker1","",00:00:05.670,5.67,00:00:08.580,8.58,00:00:02.910,2.91,"0"
"speaker1","",00:00:08.590,8.59,00:00:09.190,9.19,00:00:00.600,0.6,"0"
"speaker1","",00:00:09.190,9.19,00:00:11.750,11.75,00:00:02.560,2.56,"по имеющимся у вас письменным разрешениям на бланке ду"
"speaker1","",00:00:11.750,11.75,00:00:12.720,12.72,00:00:00.970,0.97,"54"
"speaker1","",00:00:12.720,12.72,00:00:15.710,15.71,00:00:02.990,2.99,"разрешаю отправиться маршрут готов диспетчер шиншилов"
"speaker1","",00:00:15.710,15.71,00:00:16.500,16.5,00:00:00.790,0.79,"0"
"speaker1","",00:00:16.500,16.5,00:00:17.950,17.95,00:00:01.450,1.45,"0"
"speaker1","",00:00:17.970,17.97,00:00:20.650,20.65,00:00:02.680,2.68,"0"
"speaker1","",00:00:20.660,20.66,00:00:22.345,22.345,00:00:01.685,1.685,"верно выполняйте"
"speaker2","",00:00:00.000,0.0,00:00:02.480,2.48,00:00:02.480,2.48,"0"
"speaker2","",00:00:02.480,2.48,00:00:05.000,5.0,00:00:02.520,2.52,"0"
"speaker2","",00:00:05.000,5.0,00:00:05.670,5.67,00:00:00.670,0.67,"0"
"speaker2","",00:00:05.670,5.67,00:00:08.580,8.58,00:00:02.910,2.91,"слушаю вас машинист поезда №2607 зимин"
"speaker2","",00:00:08.590,8.59,00:00:09.190,9.19,00:00:00.600,0.6,"0"
"speaker2","",00:00:09.190,9.19,00:00:11.750,11.75,00:00:02.560,2.56,"0"
"speaker2","",00:00:11.750,11.75,00:00:12.720,12.72,00:00:00.970,0.97,"0"
"speaker2","",00:00:12.720,12.72,00:00:15.710,15.71,00:00:02.990,2.99,"0"
"speaker2","",00:00:15.710,15.71,00:00:16.500,16.5,00:00:00.790,0.79,"0"
"speaker2","",00:00:16.500,16.5,00:00:17.950,17.95,00:00:01.450,1.45,"понятно разрешение получил"
"speaker2","",00:00:17.970,17.97,00:00:20.650,20.65,00:00:02.680,2.68,"разрешаете отправится  маршрут готов машинист зимин"
"speaker2","",00:00:20.660,20.66,00:00:22.345,22.345,00:00:01.685,1.685,"0"
"Эмоция","",00:00:00.000,0.0,00:00:02.480,2.48,00:00:02.480,2.48,"neutral"
"Эмоция","",00:00:02.480,2.48,00:00:05.000,5.0,00:00:02.520,2.52,"neutral"
"Эмоция","",00:00:05.000,5.0,00:00:05.670,5.67,00:00:00.670,0.67,"0"
"Эмоция","",00:00:05.670,5.67,00:00:08.580,8.58,00:00:02.910,2.91,"neutral"
"Эмоция","",00:00:08.590,8.59,00:00:09.190,9.19,00:00:00.600,0.6,"0"
"Эмоция","",00:00:09.190,9.19,00:00:11.750,11.75,00:00:02.560,2.56,"neutral"
"Эмоция","",00:00:11.750,11.75,00:00:12.720,12.72,00:00:00.970,0.97,"neutral"
"Эмоция","",00:00:12.720,12.72,00:00:15.710,15.71,00:00:02.990,2.99,"neutral"
"Эмоция","",00:00:15.710,15.71,00:00:16.500,16.5,00:00:00.790,0.79,"0"
"Эмоция","",00:00:16.520,16.52,00:00:17.940,17.94,00:00:01.420,1.42,"neutral"
"Эмоция","",00:00:17.970,17.97,00:00:20.650,20.65,00:00:02.680,2.68,"neutral"
"Эмоция","",00:00:20.660,20.66,00:00:22.345,22.345,00:00:01.685,1.685,"neutral"
"Наличие речи","",00:00:00.000,0.0,00:00:02.480,2.48,00:00:02.480,2.48,"1"
"Наличие речи","",00:00:02.480,2.48,00:00:05.000,5.0,00:00:02.520,2.52,"1"
"Наличие речи","",00:00:05.000,5.0,00:00:05.670,5.67,00:00:00.670,0.67,"0"
"Наличие речи","",00:00:05.670,5.67,00:00:08.580,8.58,00:00:02.910,2.91,"1"
"Наличие речи","",00:00:08.590,8.59,00:00:09.190,9.19,00:00:00.600,0.6,"0"
"Наличие речи","",00:00:09.190,9.19,00:00:11.750,11.75,00:00:02.560,2.56,"1"
"Наличие речи","",00:00:11.750,11.75,00:00:12.720,12.72,00:00:00.970,0.97,"1"
"Наличие речи","",00:00:12.720,12.72,00:00:15.710,15.71,00:00:02.990,2.99,"1"
"Наличие речи","",00:00:15.710,15.71,00:00:16.500,16.5,00:00:00.790,0.79,"0"
"Наличие речи","",00:00:16.500,16.5,00:00:17.950,17.95,00:00:01.450,1.45,"1"
"Наличие речи","",00:00:17.970,17.97,00:00:20.650,20.65,00:00:02.680,2.68,"1"
"Наличие речи","",00:00:20.660,20.66,00:00:21.120,21.12,00:00:00.460,0.46,"0"
"Наличие речи","",00:00:21.120,21.12,00:00:22.345,22.345,00:00:01.225,1.225,"1"
