"default","",00:00:00.000,0.0,00:00:01.950,1.95,00:00:01.950,1.95,"понятно переключаюсь на канал"
"default","",00:00:01.950,1.95,00:00:03.720,3.72,00:00:01.770,1.77,"8 станционный для манёвров"
"default","",00:00:03.740,3.74,00:00:06.120,6.12,00:00:02.380,2.38,"под руководством составителя антонова"
"default","",00:00:06.120,6.12,00:00:07.570,7.57,00:00:01.450,1.45,"машинист"
"default","",00:00:07.580,7.58,00:00:09.426,9.426,00:00:01.846,1.846,"поликарпов"
"Эмоция","",00:00:00.000,0.0,00:00:01.950,1.95,00:00:01.950,1.95,"neutral"
"Эмоция","",00:00:01.950,1.95,00:00:03.720,3.72,00:00:01.770,1.77,"neutral"
"Эмоция","",00:00:03.740,3.74,00:00:06.120,6.12,00:00:02.380,2.38,"neutral"
"Эмоция","",00:00:06.120,6.12,00:00:07.570,7.57,00:00:01.450,1.45,"neutral"
"Эмоция","",00:00:07.580,7.58,00:00:09.426,9.426,00:00:01.846,1.846,"neutral"
"Наличие речи","",00:00:00.000,0.0,00:00:00.330,0.33,00:00:00.330,0.33,"0"
"Наличие речи","",00:00:00.340,0.34,00:00:01.950,1.95,00:00:01.610,1.61,"1"
"Наличие речи","",00:00:01.950,1.95,00:00:03.720,3.72,00:00:01.770,1.77,"1"
"Наличие речи","",00:00:03.730,3.73,00:00:04.250,4.25,00:00:00.520,0.52,"0"
"Наличие речи","",00:00:04.250,4.25,00:00:06.120,6.12,00:00:01.870,1.87,"1"
"Наличие речи","",00:00:06.120,6.12,00:00:06.510,6.51,00:00:00.390,0.39,"0"
"Наличие речи","",00:00:06.510,6.51,00:00:07.000,7.0,00:00:00.490,0.49,"1"
"Наличие речи","",00:00:07.000,7.0,00:00:07.580,7.58,00:00:00.580,0.58,"0"
"Наличие речи","",00:00:07.580,7.58,00:00:08.030,8.03,00:00:00.450,0.45,"1"
"Наличие речи","",00:00:08.030,8.03,00:00:09.426,9.426,00:00:01.396,1.396,"0"
