"default","",00:00:00.000,0.0,00:00:01.040,1.04,00:00:01.040,1.04,"слушаю вас"
"default","",00:00:01.050,1.05,00:00:02.680,2.68,00:00:01.630,1.63,"машинист поезда №27"
"default","",00:00:02.690,2.69,00:00:04.707,4.707,00:00:02.017,2.017,"маслов"
"Эмоция","",00:00:00.000,0.0,00:00:01.040,1.04,00:00:01.040,1.04,"happy"
"Эмоция","",00:00:01.050,1.05,00:00:02.680,2.68,00:00:01.630,1.63,"neutral"
"Эмоция","",00:00:02.690,2.69,00:00:04.707,4.707,00:00:02.017,2.017,"neutral"
"Наличие речи","",00:00:00.000,0.0,00:00:00.330,0.33,00:00:00.330,0.33,"0"
"Наличие речи","",00:00:00.330,0.33,00:00:01.050,1.05,00:00:00.720,0.72,"1"
"Наличие речи","",00:00:01.050,1.05,00:00:02.700,2.7,00:00:01.650,1.65,"1"
"Наличие речи","",00:00:02.700,2.7,00:00:03.510,3.51,00:00:00.810,0.81,"1"
"Наличие речи","",00:00:03.510,3.51,00:00:04.707,4.707,00:00:01.197,1.197,"0"
