"speaker1","",00:00:00.000,0.0,00:00:00.320,0.32,00:00:00.320,0.32,"0"
"speaker1","",00:00:00.320,0.32,00:00:02.530,2.53,00:00:02.210,2.21,"машинист поезда №4007"
"speaker1","",00:00:02.530,2.53,00:00:04.510,4.51,00:00:01.980,1.98,"на 4 пути станции"
"speaker1","",00:00:04.520,4.52,00:00:05.380,5.38,00:00:00.860,0.86,"0"
"speaker1","",00:00:05.380,5.38,00:00:06.370,6.37,00:00:00.990,0.99,"полевая"
"speaker1","",00:00:06.380,6.38,00:00:09.590,9.59,00:00:03.210,3.21,"0"
"speaker1","",00:00:09.610,9.61,00:00:10.330,10.33,00:00:00.720,0.72,"0"
"speaker1","",00:00:10.330,10.33,00:00:12.950,12.95,00:00:02.620,2.62,"приказ №7 время 4 часа 5 минут"
"speaker1","",00:00:12.990,12.99,00:00:15.390,15.39,00:00:02.400,2.4,"разрешаю поезду №2609"
"speaker1","",00:00:15.390,15.39,00:00:18.370,18.37,00:00:02.980,2.98,"отправится с 4 пути по 2 главному пути"
"speaker1","",00:00:18.370,18.37,00:00:21.960,21.96,00:00:03.590,3.59,"при запрещающем показании выходного светофора литер н3"
"speaker1","",00:00:21.960,21.96,00:00:24.790,24.79,00:00:02.830,2.83,"отдали руководству с сигналами автоблокировки"
"speaker1","",00:00:24.800,24.8,00:00:27.050,27.05,00:00:02.250,2.25,"диспетчер шиншилов"
"speaker1","",00:00:27.050,27.05,00:00:27.490,27.49,00:00:00.440,0.44,"0"
"speaker1","",00:00:27.490,27.49,00:00:29.960,29.96,00:00:02.470,2.47,"0"
"speaker1","",00:00:29.960,29.96,00:00:30.430,30.43,00:00:00.470,0.47,"0"
"speaker1","",00:00:30.430,30.43,00:00:32.880,32.88,00:00:02.450,2.45,"0"
"speaker1","",00:00:32.890,32.89,00:00:34.130,34.13,00:00:01.240,1.24,"0"
"speaker1","",00:00:34.130,34.13,00:00:37.130,37.13,00:00:03.000,3.0,"0"
"speaker1","",00:00:37.130,37.13,00:00:39.200,39.2,00:00:02.070,2.07,"0"
"speaker1","",00:00:39.210,39.21,00:00:40.160,40.16,00:00:00.950,0.95,"0"
"speaker1","",00:00:40.180,40.18,00:00:41.600,41.6,00:00:01.420,1.42,"верно выполняйте"
"speaker1","",00:00:41.610,41.61,00:00:42.071,42.071,00:00:00.461,0.461,"0"
"speaker2","",00:00:00.000,0.0,00:00:00.320,0.32,00:00:00.320,0.32,"0"
"speaker2","",00:00:00.320,0.32,00:00:02.530,2.53,00:00:02.210,2.21,"0"
"speaker2","",00:00:02.530,2.53,00:00:04.510,4.51,00:00:01.980,1.98,"0"
"speaker2","",00:00:04.520,4.52,00:00:05.380,5.38,00:00:00.860,0.86,"0"
"speaker2","",00:00:05.380,5.38,00:00:06.370,6.37,00:00:00.990,0.99,"0"
"speaker2","",00:00:06.380,6.38,00:00:09.590,9.59,00:00:03.210,3.21,"слушаю вас машинист №423 петров"
"speaker2","",00:00:09.610,9.61,00:00:10.330,10.33,00:00:00.720,0.72,"0"
"speaker2","",00:00:10.330,10.33,00:00:12.950,12.95,00:00:02.620,2.62,"0"
"speaker2","",00:00:12.990,12.99,00:00:15.390,15.39,00:00:02.400,2.4,"0"
"speaker2","",00:00:15.390,15.39,00:00:18.370,18.37,00:00:02.980,2.98,"0"
"speaker2","",00:00:18.370,18.37,00:00:21.960,21.96,00:00:03.590,3.59,"0"
"speaker2","",00:00:21.960,21.96,00:00:24.790,24.79,00:00:02.830,2.83,"0"
"speaker2","",00:00:24.800,24.8,00:00:27.050,27.05,00:00:02.250,2.25,"0"
"speaker2","",00:00:27.050,27.05,00:00:27.490,27.49,00:00:00.440,0.44,"0"
"speaker2","",00:00:27.490,27.49,00:00:29.960,29.96,00:00:02.470,2.47,"приказ №01 время 0 5 разрешаю"
"speaker2","",00:00:29.960,29.96,00:00:30.430,30.43,00:00:00.470,0.47,"0"
"speaker2","",00:00:30.430,30.43,00:00:32.880,32.88,00:00:02.450,2.45,"поезду №2607 отправится с 3 пути"
"speaker2","",00:00:32.890,32.89,00:00:34.130,34.13,00:00:01.240,1.24,"по 1 главному пути"
"speaker2","",00:00:34.130,34.13,00:00:37.130,37.13,00:00:03.000,3.0,"при запрещающем показании светофора литер н3"
"speaker2","",00:00:37.130,37.13,00:00:39.200,39.2,00:00:02.070,2.07,"а далее руководствоваться сигналами автоблокировки"
"speaker2","",00:00:39.210,39.21,00:00:40.160,40.16,00:00:00.950,0.95,"машинист зимин"
"speaker2","",00:00:40.180,40.18,00:00:41.600,41.6,00:00:01.420,1.42,"0"
"speaker2","",00:00:41.610,41.61,00:00:42.071,42.071,00:00:00.461,0.461,"0"
"Эмоция","",00:00:00.000,0.0,00:00:00.320,0.32,00:00:00.320,0.32,"0"
"Эмоция","",00:00:00.320,0.32,00:00:02.530,2.53,00:00:02.210,2.21,"neutral"
"Эмоция","",00:00:02.530,2.53,00:00:04.510,4.51,00:00:01.980,1.98,"neutral"
"Эмоция","",00:00:04.520,4.52,00:00:05.380,5.38,00:00:00.860,0.86,"0"
"Эмоция","",00:00:05.380,5.38,00:00:06.370,6.37,00:00:00.990,0.99,"neutral"
"Эмоция","",00:00:06.380,6.38,00:00:09.590,9.59,00:00:03.210,3.21,"sad"
"Эмоция","",00:00:09.610,9.61,00:00:10.330,10.33,00:00:00.720,0.72,"0"
"Эмоция","",00:00:10.330,10.33,00:00:12.950,12.95,00:00:02.620,2.62,"neutral"
"Эмоция","",00:00:12.990,12.99,00:00:15.390,15.39,00:00:02.400,2.4,"neutral"
"Эмоция","",00:00:15.390,15.39,00:00:18.370,18.37,00:00:02.980,2.98,"neutral"
"Эмоция","",00:00:18.370,18.37,00:00:21.960,21.96,00:00:03.590,3.59,"neutral"
"Эмоция","",00:00:21.960,21.96,00:00:24.790,24.79,00:00:02.830,2.83,"neutral"
"Эмоция","",00:00:24.800,24.8,00:00:27.050,27.05,00:00:02.250,2.25,"neutral"
"Эмоция","",00:00:27.050,27.05,00:00:27.490,27.49,00:00:00.440,0.44,"0"
"Эмоция","",00:00:27.490,27.49,00:00:29.960,29.96,00:00:02.470,2.47,"neutral"
"Эмоция","",00:00:29.960,29.96,00:00:30.430,30.43,00:00:00.470,0.47,"0"
"Эмоция","",00:00:30.430,30.43,00:00:32.880,32.88,00:00:02.450,2.45,"neutral"
"Эмоция","",00:00:32.890,32.89,00:00:34.130,34.13,00:00:01.240,1.24,"neutral"
"Эмоция","",00:00:34.130,34.13,00:00:37.130,37.13,00:00:03.000,3.0,"neutral"
