"spekear 1","",00:00:00.000,0.0,00:00:02.870,2.87,00:00:02.870,2.87,"машинист поезда №3077"
"spekear 1","",00:00:02.870,2.87,00:00:04.840,4.84,00:00:01.970,1.97,"на приближении к станции военная"
"spekear 1","",00:00:04.840,4.84,00:00:07.860,7.86,00:00:03.020,3.02,"0"
"spekear 1","",00:00:07.860,7.86,00:00:11.060,11.06,00:00:03.200,3.2,"0"
"spekear 1","",00:00:11.080,11.08,00:00:12.840,12.84,00:00:01.760,1.76,"0"
"spekear 1","",00:00:12.860,12.86,00:00:16.860,16.86,00:00:04.000,4.0,"0"
"spekear 1","",00:00:16.860,16.86,00:00:18.120,18.12,00:00:01.260,1.26,"верно"
"spekear 1","",00:00:18.130,18.13,00:00:18.890,18.89,00:00:00.760,0.76,"0"
"spekear 1","",00:00:18.900,18.9,00:00:23.180,23.18,00:00:04.280,4.28,"0"
"spekear 1","",00:00:23.190,23.19,00:00:24.310,24.31,00:00:01.120,1.12,"0"
"spekear 1","",00:00:24.310,24.31,00:00:28.200,28.2,00:00:03.890,3.89,"понятно вариантным маршрутом скорость не более 35 км/ч"
"spekear 1","",00:00:28.200,28.2,00:00:29.500,29.5,00:00:01.300,1.3,"машинист вивин"
"spekear 1","",00:00:29.500,29.5,00:00:31.388,31.388,00:00:01.888,1.888,"0"
"spekear 2","",00:00:00.000,0.0,00:00:02.870,2.87,00:00:02.870,2.87,"0"
"spekear 2","",00:00:02.870,2.87,00:00:04.840,4.84,00:00:01.970,1.97,"0"
"spekear 2","",00:00:04.840,4.84,00:00:07.860,7.86,00:00:03.020,3.02,"слушаю вас машинист поезда №1 зимин"
"spekear 2","",00:00:07.860,7.86,00:00:11.060,11.06,00:00:03.200,3.2,"пребываете на 4 путь выходной светофор закрыт"
"spekear 2","",00:00:11.070,11.07,00:00:11.080,11.08,00:00:00.010,0.01,"диспетчер мылов"
"spekear 2","",00:00:11.080,11.08,00:00:12.840,12.84,00:00:01.760,1.76,"диспетчер мылов"
"spekear 2","",00:00:12.860,12.86,00:00:16.860,16.86,00:00:04.000,4.0,"понятно принимайте на 3 путь выходной светофор запрещающий машинист шилов"
"spekear 2","",00:00:16.860,16.86,00:00:18.120,18.12,00:00:01.260,1.26,"0"
"spekear 2","",00:00:18.130,18.13,00:00:18.890,18.89,00:00:00.760,0.76,"0"
"spekear 2","",00:00:18.900,18.9,00:00:23.180,23.18,00:00:04.280,4.28,"пребываете выриантным маршрутом по съезду 2 4 скорость не более 25 км/ч"
"spekear 2","",00:00:23.190,23.19,00:00:24.310,24.31,00:00:01.120,1.12,"диспетчер шилов"
"spekear 2","",00:00:24.310,24.31,00:00:28.200,28.2,00:00:03.890,3.89,"0"
"spekear 2","",00:00:28.200,28.2,00:00:29.500,29.5,00:00:01.300,1.3,"0"
"spekear 2","",00:00:29.500,29.5,00:00:31.388,31.388,00:00:01.888,1.888,"не верно"
"Эмоция","",00:00:00.000,0.0,00:00:02.870,2.87,00:00:02.870,2.87,"neutral"
"Эмоция","",00:00:02.870,2.87,00:00:04.840,4.84,00:00:01.970,1.97,"neutral"
"Эмоция","",00:00:04.840,4.84,00:00:07.860,7.86,00:00:03.020,3.02,"neutral"
"Эмоция","",00:00:07.860,7.86,00:00:11.060,11.06,00:00:03.200,3.2,"neutral"
"Эмоция","",00:00:11.080,11.08,00:00:12.840,12.84,00:00:01.760,1.76,"neutral"
"Эмоция","",00:00:12.860,12.86,00:00:16.860,16.86,00:00:04.000,4.0,"neutral"
"Эмоция","",00:00:16.860,16.86,00:00:18.120,18.12,00:00:01.260,1.26,"neutral"
"Эмоция","",00:00:18.130,18.13,00:00:18.890,18.89,00:00:00.760,0.76,"0"
"Эмоция","",00:00:18.900,18.9,00:00:23.180,23.18,00:00:04.280,4.28,"neutral"
"Эмоция","",00:00:23.190,23.19,00:00:24.310,24.31,00:00:01.120,1.12,"neutral"
"Эмоция","",00:00:24.310,24.31,00:00:28.200,28.2,00:00:03.890,3.89,"neutral"
"Эмоция","",00:00:28.200,28.2,00:00:29.500,29.5,00:00:01.300,1.3,"neutral"
"Эмоция","",00:00:29.500,29.5,00:00:31.388,31.388,00:00:01.888,1.888,"neutral"
"Наличие речи","",00:00:00.000,0.0,00:00:02.870,2.87,00:00:02.870,2.87,"1"
"Наличие речи","",00:00:02.870,2.87,00:00:04.805,4.805,00:00:01.935,1.935,"1"
"Наличие речи","",00:00:04.805,4.805,00:00:05.415,5.415,00:00:00.610,0.61,"0"
"Наличие речи","",00:00:05.439,5.439,00:00:07.854,7.854,00:00:02.415,2.415,"1"
"Наличие речи","",00:00:07.854,7.854,00:00:08.463,8.463,00:00:00.609,0.609,"0"
"Наличие речи","",00:00:08.463,8.463,00:00:11.049,11.049,00:00:02.586,2.586,"1"
"Наличие речи","",00:00:11.080,11.08,00:00:12.840,12.84,00:00:01.760,1.76,"1"
"Наличие речи","",00:00:12.860,12.86,00:00:16.860,16.86,00:00:04.000,4.0,"1"
"Наличие речи","",00:00:16.870,16.87,00:00:17.380,17.38,00:00:00.510,0.51,"0"
"Наличие речи","",00:00:17.380,17.38,00:00:18.130,18.13,00:00:00.750,0.75,"1"
"Наличие речи","",00:00:18.130,18.13,00:00:18.890,18.89,00:00:00.760,0.76,"0"
"Наличие речи","",00:00:18.900,18.9,00:00:23.180,23.18,00:00:04.280,4.28,"1"
"Наличие речи","",00:00:23.190,23.19,00:00:24.310,24.31,00:00:01.120,1.12,"1"
"Наличие речи","",00:00:24.310,24.31,00:00:24.870,24.87,00:00:00.560,0.56,"0"
"Наличие речи","",00:00:24.880,24.88,00:00:28.200,28.2,00:00:03.320,3.32,"1"
"Наличие речи","",00:00:28.200,28.2,00:00:29.500,29.5,00:00:01.300,1.3,"1"
"Наличие речи","",00:00:29.510,29.51,00:00:30.600,30.6,00:00:01.090,1.09,"1"
"Наличие речи","",00:00:30.600,30.6,00:00:31.388,31.388,00:00:00.788,0.788,"0"
