"default","",00:00:00.000,0.0,00:00:01.600,1.6,00:00:01.600,1.6,"понятно"
"default","",00:00:01.600,1.6,00:00:02.890,2.89,00:00:01.290,1.29,"с 4 пути"
"default","",00:00:02.900,2.9,00:00:05.300,5.3,00:00:02.400,2.4,"станция заречная разрешаете отправиться"
"default","",00:00:05.300,5.3,00:00:07.740,7.74,00:00:02.440,2.44,"при жёлтом показании маршрутного светофора"
"default","",00:00:07.750,7.75,00:00:10.360,10.36,00:00:02.610,2.61,"чн2 машинист поезда"
"default","",00:00:10.370,10.37,00:00:11.940,11.94,00:00:01.570,1.57,"№1002"
"default","",00:00:11.940,11.94,00:00:13.774,13.774,00:00:01.834,1.834,"хлебников"
"Эмоция","",00:00:00.000,0.0,00:00:01.600,1.6,00:00:01.600,1.6,"neutral"
"Эмоция","",00:00:01.600,1.6,00:00:02.890,2.89,00:00:01.290,1.29,"neutral"
"Эмоция","",00:00:02.900,2.9,00:00:05.300,5.3,00:00:02.400,2.4,"neutral"
"Эмоция","",00:00:05.300,5.3,00:00:07.740,7.74,00:00:02.440,2.44,"neutral"
"Эмоция","",00:00:07.750,7.75,00:00:10.360,10.36,00:00:02.610,2.61,"neutral"
"Эмоция","",00:00:10.370,10.37,00:00:11.940,11.94,00:00:01.570,1.57,"neutral"
"Эмоция","",00:00:11.940,11.94,00:00:13.774,13.774,00:00:01.834,1.834,"neutral"
"Наличие речи","",00:00:00.000,0.0,00:00:00.880,0.88,00:00:00.880,0.88,"0"
"Наличие речи","",00:00:00.880,0.88,00:00:01.600,1.6,00:00:00.720,0.72,"1"
"Наличие речи","",00:00:01.600,1.6,00:00:02.430,2.43,00:00:00.830,0.83,"1"
"Наличие речи","",00:00:02.430,2.43,00:00:02.890,2.89,00:00:00.460,0.46,"0"
"Наличие речи","",00:00:02.900,2.9,00:00:05.300,5.3,00:00:02.400,2.4,"1"
"Наличие речи","",00:00:05.300,5.3,00:00:07.740,7.74,00:00:02.440,2.44,"1"
"Наличие речи","",00:00:07.750,7.75,00:00:10.360,10.36,00:00:02.610,2.61,"1"
"Наличие речи","",00:00:10.370,10.37,00:00:11.940,11.94,00:00:01.570,1.57,"1"
"Наличие речи","",00:00:11.940,11.94,00:00:12.890,12.89,00:00:00.950,0.95,"1"
"Наличие речи","",00:00:12.900,12.9,00:00:13.774,13.774,00:00:00.874,0.874,"0"
