"default","",00:00:00.000,0.0,00:00:01.640,1.64,00:00:01.640,1.64,"слушаю вас машинист поезда"
"default","",00:00:01.650,1.65,00:00:03.640,3.64,00:00:01.990,1.99,"№8005"
"default","",00:00:03.650,3.65,00:00:05.374,5.374,00:00:01.724,1.724,"свиридов"
"Эмоция","",00:00:00.000,0.0,00:00:01.640,1.64,00:00:01.640,1.64,"neutral"
"Эмоция","",00:00:01.650,1.65,00:00:03.640,3.64,00:00:01.990,1.99,"neutral"
"Эмоция","",00:00:03.650,3.65,00:00:05.374,5.374,00:00:01.724,1.724,"neutral"
"Наличие речи","",00:00:00.000,0.0,00:00:00.420,0.42,00:00:00.420,0.42,"0"
"Наличие речи","",00:00:00.420,0.42,00:00:01.650,1.65,00:00:01.230,1.23,"1"
"Наличие речи","",00:00:01.660,1.66,00:00:02.980,2.98,00:00:01.320,1.32,"1"
"Наличие речи","",00:00:02.990,2.99,00:00:03.640,3.64,00:00:00.650,0.65,"0"
"Наличие речи","",00:00:03.650,3.65,00:00:04.140,4.14,00:00:00.490,0.49,"1"
"Наличие речи","",00:00:04.150,4.15,00:00:05.374,5.374,00:00:01.224,1.224,"0"
