"default","",00:00:00.010,0.01,00:00:00.970,0.97,00:00:00.960,0.96,"понятно"
"default","",00:00:00.980,0.98,00:00:02.890,2.89,00:00:01.910,1.91,"выходной горловине на стрелке №8"
"default","",00:00:02.900,2.9,00:00:04.960,4.96,00:00:02.060,2.06,"скорость не более 50 км/ч "
"default","",00:00:04.960,4.96,00:00:07.358,7.358,00:00:02.398,2.398,"машинист симонов"
"Эмоция","",00:00:00.010,0.01,00:00:00.970,0.97,00:00:00.960,0.96,"neutral"
"Эмоция","",00:00:00.980,0.98,00:00:02.890,2.89,00:00:01.910,1.91,"neutral"
"Эмоция","",00:00:02.900,2.9,00:00:04.960,4.96,00:00:02.060,2.06,"neutral"
"Эмоция","",00:00:04.960,4.96,00:00:07.358,7.358,00:00:02.398,2.398,"neutral"
"Наличие речи","",00:00:00.010,0.01,00:00:00.570,0.57,00:00:00.560,0.56,"0"
"Наличие речи","",00:00:00.570,0.57,00:00:00.970,0.97,00:00:00.400,0.4,"1"
"Наличие речи","",00:00:00.980,0.98,00:00:02.890,2.89,00:00:01.910,1.91,"1"
"Наличие речи","",00:00:02.890,2.89,00:00:04.600,4.6,00:00:01.710,1.71,"1"
"Наличие речи","",00:00:04.610,4.61,00:00:04.970,4.97,00:00:00.360,0.36,"0"
"Наличие речи","",00:00:04.970,4.97,00:00:06.070,6.07,00:00:01.100,1.1,"1"
"Наличие речи","",00:00:06.080,6.08,00:00:07.358,7.358,00:00:01.278,1.278,"0"
