"spekear 1","",00:00:00.000,0.0,00:00:03.520,3.52,00:00:03.520,3.52,"прибываете вариантным маршрутом по съезду 1/3"
"spekear 1","",00:00:03.520,3.52,00:00:06.110,6.11,00:00:02.590,2.59,"скорость не более 15 км/ч"
"spekear 1","",00:00:06.110,6.11,00:00:07.940,7.94,00:00:01.830,1.83,"диспетчер шилов"
"spekear 1","",00:00:07.940,7.94,00:00:10.270,10.27,00:00:02.330,2.33,"0"
"spekear 1","",00:00:10.270,10.27,00:00:13.010,13.01,00:00:02.740,2.74,"0"
"spekear 1","",00:00:13.020,13.02,00:00:15.130,15.13,00:00:02.110,2.11,"0"
"spekear 1","",00:00:15.130,15.13,00:00:16.491,16.491,00:00:01.361,1.361,"верно"
"spekear 2","",00:00:00.000,0.0,00:00:03.520,3.52,00:00:03.520,3.52,"0"
"spekear 2","",00:00:03.520,3.52,00:00:06.110,6.11,00:00:02.590,2.59,"0"
"spekear 2","",00:00:06.120,6.12,00:00:07.940,7.94,00:00:01.820,1.82,"0"
"spekear 2","",00:00:07.940,7.94,00:00:10.260,10.26,00:00:02.320,2.32,"понятно вариатным маршрутом"
"spekear 2","",00:00:10.260,10.26,00:00:13.010,13.01,00:00:02.750,2.75,"скорость не более 15 км/ч"
"spekear 2","",00:00:13.010,13.01,00:00:15.110,15.11,00:00:02.100,2.1,"машинист летов"
"spekear 2","",00:00:15.110,15.11,00:00:16.491,16.491,00:00:01.381,1.381,"0"
"Эмоция","",00:00:00.000,0.0,00:00:03.520,3.52,00:00:03.520,3.52,"sad"
"Эмоция","",00:00:03.520,3.52,00:00:06.100,6.1,00:00:02.580,2.58,"sad"
"Эмоция","",00:00:06.100,6.1,00:00:07.900,7.9,00:00:01.800,1.8,"sad"
"Эмоция","",00:00:07.900,7.9,00:00:10.240,10.24,00:00:02.340,2.34,"angry"
"Эмоция","",00:00:10.240,10.24,00:00:13.010,13.01,00:00:02.770,2.77,"angry"
"Эмоция","",00:00:13.020,13.02,00:00:15.130,15.13,00:00:02.110,2.11,"angry"
"Эмоция","",00:00:15.130,15.13,00:00:16.491,16.491,00:00:01.361,1.361,"happy"
"Наличие речи","",00:00:00.000,0.0,00:00:03.520,3.52,00:00:03.520,3.52,"1"
"Наличие речи","",00:00:03.520,3.52,00:00:06.110,6.11,00:00:02.590,2.59,"1"
"Наличие речи","",00:00:06.110,6.11,00:00:07.580,7.58,00:00:01.470,1.47,"1"
"Наличие речи","",00:00:07.580,7.58,00:00:07.940,7.94,00:00:00.360,0.36,"0"
"Наличие речи","",00:00:07.940,7.94,00:00:08.670,8.67,00:00:00.730,0.73,"0"
"Наличие речи","",00:00:08.680,8.68,00:00:10.250,10.25,00:00:01.570,1.57,"1"
"Наличие речи","",00:00:10.250,10.25,00:00:13.030,13.03,00:00:02.780,2.78,"1"
"Наличие речи","",00:00:13.030,13.03,00:00:14.740,14.74,00:00:01.710,1.71,"1"
"Наличие речи","",00:00:14.750,14.75,00:00:15.120,15.12,00:00:00.370,0.37,"0"
"Наличие речи","",00:00:15.120,15.12,00:00:15.910,15.91,00:00:00.790,0.79,"1"
"Наличие речи","",00:00:15.910,15.91,00:00:16.491,16.491,00:00:00.581,0.581,"0"
