"default","",00:00:00.000,0.0,00:00:01.400,1.4,00:00:01.400,1.4,"указание №121"
"default","",00:00:01.400,1.4,00:00:03.620,3.62,00:00:02.220,2.22,"время 12 часов 15 минут"
"default","",00:00:03.620,3.62,00:00:05.940,5.94,00:00:02.320,2.32,"разрешите следовать на 5 путь"
"default","",00:00:05.940,5.94,00:00:08.090,8.09,00:00:02.150,2.15,"при запрещающем показании входного Н"
"default","",00:00:08.100,8.1,00:00:09.600,9.6,00:00:01.500,1.5,"маршрут приёма готов"
"default","",00:00:09.620,9.62,00:00:12.544,12.544,00:00:02.924,2.924,"машинист калашников"
"Эмоция","",00:00:00.000,0.0,00:00:01.400,1.4,00:00:01.400,1.4,"neutral"
"Эмоция","",00:00:01.400,1.4,00:00:03.620,3.62,00:00:02.220,2.22,"neutral"
"Эмоция","",00:00:03.620,3.62,00:00:05.940,5.94,00:00:02.320,2.32,"neutral"
"Эмоция","",00:00:05.940,5.94,00:00:08.090,8.09,00:00:02.150,2.15,"neutral"
"Эмоция","",00:00:08.100,8.1,00:00:09.600,9.6,00:00:01.500,1.5,"neutral"
"Эмоция","",00:00:09.620,9.62,00:00:12.544,12.544,00:00:02.924,2.924,"neutral"
"Наличие речи","",00:00:00.000,0.0,00:00:00.310,0.31,00:00:00.310,0.31,"0"
"Наличие речи","",00:00:00.310,0.31,00:00:01.400,1.4,00:00:01.090,1.09,"1"
"Наличие речи","",00:00:01.410,1.41,00:00:03.620,3.62,00:00:02.210,2.21,"1"
"Наличие речи","",00:00:03.630,3.63,00:00:05.960,5.96,00:00:02.330,2.33,"0"
"Наличие речи","",00:00:05.960,5.96,00:00:08.090,8.09,00:00:02.130,2.13,"1"
"Наличие речи","",00:00:08.090,8.09,00:00:08.450,8.45,00:00:00.360,0.36,"0"
"Наличие речи","",00:00:08.460,8.46,00:00:09.630,9.63,00:00:01.170,1.17,"1"
"Наличие речи","",00:00:09.630,9.63,00:00:10.290,10.29,00:00:00.660,0.66,"0"
"Наличие речи","",00:00:10.290,10.29,00:00:11.580,11.58,00:00:01.290,1.29,"1"
"Наличие речи","",00:00:11.590,11.59,00:00:12.544,12.544,00:00:00.954,0.954,"0"
